request_time,wait_time,pick_index,drop_index,order_distance,order_fare,detour_ratio
70618,420,3331,1451,1710.0,6.37,1.0
70618,180,3299,4321,1573.0,5.86,1.0
70618,180,1463,107,2079.0,7.74,0.25
70619,240,407,2558,3001.0,11.17,0.25
70620,240,2831,1140,2699.0,10.05,0.5
70620,420,2370,1801,2455.0,9.14,0.25
70620,480,1478,687,4571.0,17.02,0.5
70621,420,2761,2949,2370.0,8.82,1.0
70621,360,3328,3522,3560.0,13.26,1.0
70621,180,54,1790,1674.0,6.23,0.25
70622,240,2333,3964,1143.0,4.26,0.5
70622,180,3273,4169,5891.0,21.93,0.75
70623,480,233,1534,2042.0,7.6,1.0
70623,480,4522,1377,5223.0,19.45,0.25
70624,300,4414,275,2312.0,8.61,0.5
70624,180,4300,231,1851.0,6.89,0.25
70625,480,2974,3165,1661.0,6.18,0.25
70625,180,4384,1660,3884.0,14.46,0.5
70626,420,3430,1055,2980.0,11.1,0.25
70626,420,1968,1206,3415.0,12.72,0.25
70626,360,3207,2816,6597.0,24.56,0.75
70627,300,1977,3678,1038.0,3.86,0.5
70627,480,3028,1219,7473.0,27.82,0.5
70627,300,2142,4443,8360.0,31.13,0.25
70628,420,3756,367,8036.0,29.92,0.75
70628,180,4214,2912,2412.0,8.98,0.5
70629,360,2549,1365,3765.0,14.02,0.25
70630,360,2131,3636,4717.0,17.56,0.25
70630,360,3002,210,3035.0,11.3,0.75
70630,480,4406,623,2207.0,8.22,1.0
70631,360,1327,3760,2736.0,10.19,0.5
70631,300,4025,924,6651.0,24.76,0.25
70632,420,4285,2125,3027.0,11.27,0.5
70632,240,4026,266,1880.0,7.0,1.0
70632,420,1355,2138,3025.0,11.26,0.25
70632,420,3405,4113,4488.0,16.71,0.75
70633,300,3306,1337,4520.0,16.83,0.5
70634,240,4301,2388,3376.0,12.57,1.0
70634,480,1857,3369,3773.0,14.05,0.5
70634,360,3550,486,2419.0,9.01,0.25
70635,300,2146,4475,3207.0,11.94,1.0
70635,300,449,3325,5181.0,19.29,0.25
70636,480,1219,3709,7568.0,28.18,0.25
70637,300,608,2126,3944.0,14.68,1.0
70637,240,3960,1797,4290.0,15.97,0.5
70637,360,4233,1752,2009.0,7.48,0.25
70637,360,229,459,2043.0,7.61,1.0
70638,240,1452,2878,3443.0,12.82,1.0
70638,420,1136,239,3472.0,12.93,0.5
70638,300,2073,3519,4033.0,15.02,0.75
70638,180,3433,4248,4045.0,15.06,1.0
70638,300,1435,3190,4114.0,15.32,1.0
70639,180,923,3211,2932.0,10.92,0.75
70639,360,2759,2669,1890.0,7.04,0.25
70640,180,4373,856,1904.0,7.09,0.5
70640,240,1328,56,2103.0,7.83,0.75
70641,300,1117,2325,4187.0,15.59,0.75
70641,420,2466,1370,1472.0,5.48,0.5
70641,180,900,1678,1764.0,6.57,0.75
70641,480,2526,2927,2120.0,7.89,1.0
70641,180,2394,1456,2039.0,7.59,1.0
70641,480,479,1472,2593.0,9.65,0.5
70642,360,3267,1826,1975.0,7.35,0.5
70642,360,3294,502,2883.0,10.73,1.0
70643,420,3140,3812,6475.0,24.11,0.5
70643,360,2603,2121,2236.0,8.33,0.5
70643,240,2360,1452,3133.0,11.67,0.75
70644,480,1801,1461,1499.0,5.58,1.0
70644,300,4327,2912,5431.0,20.22,0.75
70645,180,3570,1582,4024.0,14.98,0.75
70646,240,2159,1625,4600.0,17.13,0.75
70647,360,1109,2695,2576.0,9.59,1.0
70647,300,753,705,2986.0,11.12,0.25
70647,300,2173,768,1504.0,5.6,0.25
70648,180,2121,2943,1771.0,6.59,0.25
70648,480,741,2007,3907.0,14.55,0.5
70648,360,1059,1434,2069.0,7.7,0.75
70649,420,971,4382,1883.0,7.01,0.5
70649,180,3318,1611,1684.0,6.27,0.25
70650,300,4509,1614,3854.0,14.35,1.0
70650,360,4407,3188,2775.0,10.33,0.75
70650,420,3018,3727,1847.0,6.88,0.25
70651,480,3334,74,1696.0,6.31,0.75
70651,360,2117,2729,5810.0,21.63,0.75
70651,180,1721,3847,2283.0,8.5,0.75
70652,360,3394,2214,3281.0,12.22,0.25
70652,300,502,229,4915.0,18.3,0.25
70652,300,1026,332,5464.0,20.34,0.25
70653,180,1464,2109,1818.0,6.77,0.5
70653,180,646,2532,3307.0,12.31,0.5
70654,480,1316,2685,1477.0,5.5,0.5
70654,180,3697,2335,3133.0,11.67,1.0
70655,300,470,24,2492.0,9.28,0.75
70656,240,2317,651,2802.0,10.43,0.25
70656,240,3333,4357,3197.0,11.9,1.0
70657,240,2408,1459,1556.0,5.79,0.25
70657,480,745,1873,2308.0,8.59,0.5
70657,420,406,1908,2423.0,9.02,1.0
70658,240,1758,4128,2915.0,10.85,0.5
70658,300,2992,3284,1019.0,3.79,1.0
70658,300,3710,3626,3697.0,13.77,0.75
70658,480,4405,3080,3291.0,12.25,0.5
70659,240,3601,1189,1624.0,6.05,0.5
70659,240,1828,42,6773.0,25.22,0.75
70659,300,257,2193,2257.0,8.4,1.0
70660,480,1294,746,2404.0,8.95,0.75
70661,420,3542,1716,1630.0,6.07,0.75
70661,360,3754,3541,1581.0,5.89,1.0
70661,240,383,1557,3226.0,12.01,1.0
70662,480,4104,4120,1320.0,4.91,0.25
70662,180,1372,1236,1545.0,5.75,1.0
70662,180,2538,2484,6830.0,25.43,1.0
70663,300,4072,192,2655.0,9.89,0.5
70663,480,3009,3425,1115.0,4.15,0.5
70663,180,1479,3684,3866.0,14.39,0.5
70663,300,1010,3308,3340.0,12.44,0.75
70664,480,3340,1139,2740.0,10.2,1.0
70664,480,1501,2516,3391.0,12.63,1.0
70665,180,3982,3194,2677.0,9.97,0.25
70665,480,1484,1105,4066.0,15.14,0.25
70665,360,2184,522,1724.0,6.42,1.0
70665,420,1149,3163,9082.0,33.82,0.25
70666,360,468,1461,3586.0,13.35,0.75
70667,420,1204,3966,1350.0,5.03,1.0
70667,420,3636,3971,5490.0,20.44,1.0
70667,180,2407,3259,5391.0,20.07,0.75
70669,360,2638,2848,1883.0,7.01,0.5
70670,300,2424,268,7600.0,28.3,1.0
70670,180,1946,3953,3605.0,13.42,0.75
70671,300,3662,483,1136.0,4.23,0.5
70671,180,4319,3812,2544.0,9.47,0.5
70672,180,2366,3061,4491.0,16.72,0.75
70672,240,1817,521,4842.0,18.03,1.0
70672,360,1860,2925,3658.0,13.62,0.75
70672,180,2550,4567,1391.0,5.18,0.75
70672,240,3374,2412,3204.0,11.93,0.75
70673,240,647,3958,3928.0,14.63,0.25
70673,300,1505,3688,2371.0,8.83,0.75
70673,360,36,997,1740.0,6.48,0.25
70674,180,2055,4168,1403.0,5.22,0.5
70674,300,2322,1161,1577.0,5.87,0.75
70674,420,1100,4059,1922.0,7.16,1.0
70675,180,397,3703,4711.0,17.54,0.5
70675,360,3416,922,4121.0,15.34,0.75
70676,480,1742,3166,5602.0,20.86,1.0
70676,300,2662,3646,2660.0,9.9,0.75
70676,420,1255,3445,1328.0,4.94,0.75
70676,420,3269,124,5656.0,21.06,0.5
70676,360,1833,4468,5380.0,20.03,0.5
70677,420,4229,3530,6407.0,23.86,0.5
70677,240,1496,1264,4318.0,16.08,0.25
70677,300,3311,2218,8431.0,31.39,0.25
70678,480,4522,3325,2358.0,8.78,1.0
70678,180,3442,2930,1930.0,7.19,1.0
70678,180,3898,2322,4252.0,15.83,0.75
70678,300,2647,4107,4871.0,18.14,1.0
70678,360,2497,2992,5401.0,20.11,1.0
70679,420,1806,2333,3708.0,13.81,1.0
70679,420,3437,1396,2513.0,9.36,0.25
70680,420,589,1067,1497.0,5.57,0.5
70681,360,2759,1818,2340.0,8.71,1.0
70682,480,181,62,2028.0,7.55,0.5
70682,360,2603,2788,9502.0,35.38,0.25
70682,360,2112,787,1737.0,6.47,1.0
70682,420,3410,1683,2418.0,9.0,0.5
70683,420,3229,3380,3286.0,12.23,0.25
70683,180,1136,3183,1586.0,5.91,0.75
70683,480,2382,121,4881.0,18.17,0.5
70683,180,2694,3621,2054.0,7.65,0.25
70683,180,1368,3190,1762.0,6.56,0.75
70684,480,1944,2491,4566.0,17.0,1.0
70684,300,26,1385,5435.0,20.24,0.5
70684,480,3721,3575,2574.0,9.58,0.25
70684,480,2885,652,1325.0,4.93,0.5
70684,300,472,2000,5628.0,20.95,0.25
70685,360,3340,1456,1895.0,7.06,0.75
70685,480,1934,3268,4435.0,16.51,0.25
70685,480,1725,1413,5048.0,18.8,0.75
70685,240,1248,1451,1285.0,4.78,0.5
70685,180,3207,1299,1458.0,5.43,0.75
70685,420,2109,508,1872.0,6.97,0.75
70686,240,1705,4120,6884.0,25.63,0.25
70687,240,3322,1714,2053.0,7.64,0.5
70687,360,473,2658,2148.0,8.0,0.25
70688,480,1994,2680,2793.0,10.4,0.75
70688,240,3698,1056,2859.0,10.64,0.5
70689,420,565,2439,3091.0,11.51,0.5
70689,180,3749,244,2881.0,10.73,0.75
70689,300,1300,737,3975.0,14.8,1.0
70689,480,1962,1459,5452.0,20.3,0.25
70689,360,2389,3500,3481.0,12.96,0.25
70690,180,1374,2131,2840.0,10.57,1.0
70690,180,1898,2678,1196.0,4.45,0.5
70690,300,1626,2666,2563.0,9.54,0.75
70691,300,1216,1116,1550.0,5.77,0.75
70691,180,253,2189,1831.0,6.82,0.25
70691,480,2556,3288,1248.0,4.65,1.0
70691,300,3299,1562,1789.0,6.66,0.25
70691,240,2662,1245,5428.0,20.21,1.0
70691,420,3805,3062,3944.0,14.68,0.75
70692,360,934,229,4506.0,16.78,1.0
70692,180,3219,2542,1034.0,3.85,0.5
70692,300,3982,4351,2863.0,10.66,0.25
70694,420,4357,3455,2624.0,9.77,1.0
70694,240,4392,2840,2538.0,9.45,0.25
70696,240,3430,3305,1656.0,6.17,0.25
70696,480,3463,506,3348.0,12.47,0.25
70696,480,3935,4336,6310.0,23.49,0.5
70696,180,232,180,1712.0,6.37,0.75
70696,300,1456,4445,3733.0,13.9,0.5
70697,180,2188,3478,3238.0,12.06,1.0
70697,180,3565,3863,1487.0,5.54,0.25
70698,420,1290,2878,4327.0,16.11,0.75
70699,420,478,2691,5087.0,18.94,1.0
70700,420,4117,170,4977.0,18.53,0.75
70700,360,1291,1438,4513.0,16.8,1.0
70701,420,261,3284,2368.0,8.82,0.5
70701,360,1207,1911,1694.0,6.31,0.5
70702,420,4118,3064,4522.0,16.84,0.5
70702,480,4455,651,1478.0,5.5,1.0
70702,480,1892,3415,2783.0,10.36,1.0
70703,300,2562,2323,3156.0,11.75,0.5
70704,180,4541,2998,1086.0,4.04,0.75
70704,240,1743,3051,3539.0,13.18,0.75
70704,300,1335,3720,1049.0,3.91,0.25
70705,480,2395,2672,1926.0,7.17,0.25
70706,420,503,2607,2799.0,10.42,0.25
70707,240,1738,399,1053.0,3.92,1.0
70707,240,203,3336,3521.0,13.11,0.5
70708,180,2497,4350,2914.0,10.85,0.25
70708,300,642,3422,2148.0,8.0,0.25
70708,300,1058,590,5180.0,19.29,1.0
70708,360,3009,878,2089.0,7.78,1.0
70709,360,1171,1824,8415.0,31.33,1.0
70709,180,4462,3102,4682.0,17.43,0.75
70710,420,1730,709,3793.0,14.12,0.5
70710,480,1043,4118,7132.0,26.55,0.75
70710,480,2589,687,3246.0,12.09,0.5
70711,480,2859,1055,3941.0,14.67,0.25
70711,240,1284,1450,3333.0,12.41,0.5
70711,180,1742,3011,1358.0,5.06,0.75
70712,480,2893,3780,2234.0,8.32,0.25
70712,240,1456,3431,2050.0,7.63,1.0
70712,180,1343,2378,1987.0,7.4,0.5
70713,300,4107,947,2662.0,9.91,0.25
70713,480,3008,2763,3182.0,11.85,0.5
70714,480,9,646,1543.0,5.75,0.5
70715,180,3167,2580,3597.0,13.39,1.0
70715,240,887,2782,2831.0,10.54,0.75
70715,180,1105,267,4221.0,15.72,1.0
70715,180,23,1653,10803.0,40.22,0.75
70716,180,2279,3344,1633.0,6.08,0.25
70716,420,181,3334,2274.0,8.47,0.25
70718,300,2258,4397,2534.0,9.43,1.0
70718,300,2197,2688,1013.0,3.77,0.75
70719,420,1227,2643,3780.0,14.07,0.5
70719,300,240,2995,1489.0,5.54,0.5
70719,480,4343,2322,5507.0,20.5,0.25
70719,360,1040,2713,5579.0,20.77,0.25
70720,180,3605,410,6642.0,24.73,0.25
70720,420,240,3387,1992.0,7.42,0.25
70720,300,1629,231,4465.0,16.62,1.0
70720,240,723,1025,4204.0,15.65,0.75
70720,480,55,818,2932.0,10.92,0.25
70720,240,4439,2402,2033.0,7.57,1.0
70721,360,2669,1121,1440.0,5.36,0.25
70721,360,3376,1400,1967.0,7.32,0.75
70721,480,1629,2748,4654.0,17.33,0.75
70722,420,3272,3459,2882.0,10.73,0.25
70723,240,3910,641,7036.0,26.2,1.0
70723,300,3852,1711,2283.0,8.5,0.75
70724,420,2333,4488,4730.0,17.61,0.5
70724,300,3263,607,3150.0,11.73,0.75
70724,180,1989,1626,5031.0,18.73,0.5
70724,480,704,192,1430.0,5.32,0.5
70724,300,3960,1432,3462.0,12.89,0.25
70725,180,3333,181,2035.0,7.58,0.5
70725,420,2075,2599,1537.0,5.72,0.75
70725,240,1339,3217,2373.0,8.84,0.5
70725,480,4347,3706,5060.0,18.84,0.25
70726,420,3548,1477,1594.0,5.93,0.5
70726,360,2182,161,2282.0,8.5,0.75
70726,180,3027,489,1371.0,5.1,1.0
70729,300,1223,3547,2274.0,8.47,1.0
70729,180,4558,1478,2353.0,8.76,0.5
70730,300,4221,181,4725.0,17.59,0.5
70731,180,3216,1230,1633.0,6.08,0.25
70731,420,1111,4462,2254.0,8.39,0.5
70731,360,1735,1459,2368.0,8.82,1.0
70732,240,446,770,5221.0,19.44,0.25
70732,360,2828,2121,3342.0,12.44,0.75
70733,360,3046,1175,3092.0,11.51,1.0
70733,480,924,4486,3813.0,14.2,1.0
70733,480,835,803,2347.0,8.74,1.0
70734,180,3029,4320,1756.0,6.54,0.5
70734,480,4539,532,2047.0,7.62,1.0
70734,300,1240,3078,2728.0,10.16,1.0
70734,300,244,724,4260.0,15.86,1.0
70734,420,3834,2120,6364.0,23.7,0.25
70735,480,1011,2710,2867.0,10.67,1.0
70735,360,3340,3245,5030.0,18.73,0.5
70736,420,3029,3074,2755.0,10.26,0.25
70736,480,3910,1635,5016.0,18.68,0.75
70736,180,4408,1395,4577.0,17.04,0.5
70736,480,646,4214,1097.0,4.08,0.25
70736,300,826,1092,2504.0,9.32,0.75
70736,300,4351,382,2439.0,9.08,0.25
70736,480,3336,1696,2015.0,7.5,0.5
70736,420,3689,3021,4327.0,16.11,1.0
70738,480,3426,3628,1147.0,4.27,1.0
70738,480,4264,4487,1872.0,6.97,0.5
70739,180,1714,4214,2156.0,8.03,0.75
70739,420,3940,2941,3650.0,13.59,0.75
70740,360,3285,3318,5643.0,21.01,0.75
70741,300,1910,1719,2969.0,11.05,1.0
70742,420,3333,3444,3593.0,13.38,0.75
70742,240,3027,3056,2276.0,8.47,0.5
70743,420,3697,1032,3670.0,13.66,0.5
70743,300,3690,3471,3738.0,13.92,0.75
70743,240,247,3670,5885.0,21.91,0.5
70743,360,2578,4221,1513.0,5.63,0.5
70744,180,4276,1392,4176.0,15.55,0.25
70744,420,3936,1350,1592.0,5.93,1.0
70744,240,2752,4500,2793.0,10.4,0.5
70745,480,385,1457,4027.0,14.99,0.75
70745,420,3460,2510,1841.0,6.85,0.25
70745,480,1776,1369,2132.0,7.94,0.25
70745,360,1344,1250,2000.0,7.45,0.25
70745,240,1385,4340,2433.0,9.06,1.0
70745,180,3661,4492,3209.0,11.95,0.75
70746,180,1817,3760,3232.0,12.03,0.5
70746,420,3430,1372,1929.0,7.18,0.75
70747,480,1756,2539,2090.0,7.78,0.75
70747,240,1456,2182,5431.0,20.22,1.0
70748,420,3079,245,4570.0,17.02,1.0
70749,300,1293,1230,2807.0,10.45,0.25
70749,360,4104,1415,2331.0,8.68,0.25
70749,420,2168,2074,3196.0,11.9,0.75
70750,480,2991,4342,2980.0,11.1,0.75
70750,480,2269,4485,1605.0,5.98,1.0
70750,300,1333,3966,1397.0,5.2,0.5
70751,360,3580,3620,2448.0,9.11,0.25
70752,360,39,569,6244.0,23.25,0.25
70752,300,4459,496,3135.0,11.67,1.0
70752,420,3966,214,6507.0,24.23,0.75
70753,300,1652,4541,2765.0,10.29,1.0
70753,420,1400,2625,2552.0,9.5,0.75
70754,360,3541,4348,3435.0,12.79,0.5
70754,240,111,6,2458.0,9.15,0.25
70754,420,29,1287,1257.0,4.68,0.75
70755,420,2847,347,1680.0,6.26,0.5
70755,360,4354,2481,1149.0,4.28,1.0
70756,300,2525,2277,3977.0,14.81,0.5
70756,360,201,4488,1974.0,7.35,0.25
70756,360,1588,3776,3264.0,12.15,0.5
70756,360,3799,3767,3454.0,12.86,0.5
70758,240,3960,1727,1745.0,6.5,0.75
70758,420,826,1955,1045.0,3.89,0.5
70758,300,135,321,1716.0,6.39,0.25
70758,300,1400,3955,4229.0,15.75,0.5
70758,480,869,2603,4209.0,15.67,0.25
70758,360,3792,3064,2050.0,7.63,1.0
70759,480,566,806,6668.0,24.83,0.25
70759,360,2570,127,2965.0,11.04,0.75
70760,300,778,407,3446.0,12.83,0.25
70761,420,4357,1497,2611.0,9.72,0.75
70761,360,3135,86,2552.0,9.5,1.0
70761,360,384,4535,2475.0,9.22,0.75
70762,420,1103,1584,3135.0,11.67,0.25
70762,180,2696,1109,2471.0,9.2,1.0
70762,360,2962,1283,1928.0,7.18,1.0
70762,480,2938,549,2513.0,9.36,0.75
70763,300,4104,3266,1386.0,5.16,0.25
70763,300,966,4357,2008.0,7.48,1.0
70763,360,4214,3192,5995.0,22.32,0.75
70764,240,2556,1437,6443.0,23.99,1.0
70765,420,1476,2643,3917.0,14.58,0.25
70765,180,3288,2924,1108.0,4.13,1.0
70765,480,4522,3331,2675.0,9.96,1.0
70766,180,3758,824,2841.0,10.58,1.0
70766,240,480,2492,2817.0,10.49,0.5
70766,300,2689,3623,2598.0,9.67,0.75
70767,360,1133,1060,3186.0,11.86,0.25
70767,180,4540,543,1815.0,6.76,0.25
70767,180,3199,1026,2833.0,10.55,0.75
70767,240,3188,2378,1216.0,4.53,0.75
70767,180,750,3918,1263.0,4.7,0.25
70768,480,3,1475,1392.0,5.18,0.75
70769,180,781,2182,2996.0,11.16,1.0
70769,480,2759,1681,5380.0,20.03,0.5
70769,420,2637,2601,2246.0,8.36,0.25
70769,420,3438,2571,1633.0,6.08,1.0
70770,180,1116,4363,2321.0,8.64,0.25
70770,480,1265,2927,3354.0,12.49,0.5
70771,300,4024,2966,4213.0,15.69,0.5
70771,300,1466,4135,6636.0,24.71,0.5
70772,240,237,2121,5354.0,19.93,0.25
70772,360,1927,2449,2677.0,9.97,1.0
70772,420,3950,2334,1438.0,5.35,0.5
70772,180,4558,4111,9880.0,36.79,0.75
70772,360,3590,1501,2121.0,7.9,0.75
70773,300,2693,3304,2661.0,9.91,0.25
70773,300,3718,1431,2391.0,8.9,0.5
70773,240,1207,1352,6536.0,24.34,0.25
70773,180,1108,4556,8263.0,30.77,0.25
70773,360,2926,2565,1950.0,7.26,0.25
70773,420,328,2111,7213.0,26.86,0.75
70773,420,920,374,3300.0,12.29,0.25
70774,480,503,3923,2662.0,9.91,0.25
70774,180,3131,1180,2622.0,9.76,1.0
70775,480,4206,4319,3856.0,14.36,0.75
70775,240,4105,1603,7426.0,27.65,0.25
70775,360,3374,3852,2200.0,8.19,0.25
70775,360,1117,3001,4355.0,16.22,0.25
70778,180,2953,148,1923.0,7.16,1.0
70778,300,3268,3005,1417.0,5.28,0.25
70779,180,2497,2261,4703.0,17.51,0.5
70779,360,2448,631,5712.0,21.27,0.5
70779,300,4442,201,2897.0,10.79,0.75
70779,360,2535,2185,1417.0,5.28,0.25
70780,480,2457,711,8784.0,32.71,0.5
70780,360,772,1862,7067.0,26.31,0.25
70780,420,837,3508,9010.0,33.55,1.0
70781,300,1329,3156,2323.0,8.65,0.25
70781,360,3315,2086,3127.0,11.64,0.25
70781,420,3819,226,2357.0,8.78,1.0
70782,180,2925,2680,3746.0,13.95,0.25
70782,480,1544,3755,2344.0,8.73,1.0
70783,480,3317,1113,2707.0,10.08,0.75
70784,480,3079,1324,2297.0,8.55,0.25
70784,180,2529,4507,2258.0,8.41,0.5
70784,360,650,1377,6168.0,22.97,0.25
70785,360,2176,3318,1582.0,5.89,1.0
70785,240,3226,3621,3906.0,14.54,0.25
70785,420,126,1956,2727.0,10.15,0.25
70786,480,2331,1585,2463.0,9.17,0.25
70786,240,4162,957,6792.0,25.29,0.5
70786,240,3080,1292,2214.0,8.24,0.5
70787,360,4330,2541,3408.0,12.69,0.5
70787,240,3671,243,2824.0,10.51,0.75
70788,360,3307,345,1494.0,5.56,1.0
70788,240,3432,2707,4774.0,17.78,0.5
70788,300,3548,3532,1149.0,4.28,1.0
70789,240,2748,2617,2282.0,8.5,0.75
70790,240,1324,260,1359.0,5.06,0.75
70790,360,3275,4541,1350.0,5.03,0.75
70790,180,3335,2405,2784.0,10.37,0.5
70791,420,1613,2451,1996.0,7.43,0.5
70791,300,253,4464,1483.0,5.52,1.0
70791,300,3326,245,1744.0,6.49,0.5
70791,180,2892,1994,2334.0,8.69,0.5
70791,480,4460,1734,2448.0,9.11,0.5
70792,480,3,264,1984.0,7.39,0.25
70793,180,2992,3747,2193.0,8.17,0.5
70793,360,2069,233,4215.0,15.69,1.0
70793,420,1320,3041,1707.0,6.36,0.25
70794,180,264,1540,7995.0,29.77,0.75
70796,180,3913,653,1847.0,6.88,0.5
70796,240,2360,2081,1986.0,7.39,0.75
70796,240,3712,484,1016.0,3.78,0.75
70796,420,106,1971,1929.0,7.18,0.75
70796,180,4274,1513,3296.0,12.27,1.0
70796,240,3378,258,3459.0,12.88,0.25
70796,480,3031,1118,2073.0,7.72,1.0
70796,300,1390,1656,1544.0,5.75,0.75
70797,240,688,2207,4862.0,18.1,0.75
70797,360,1259,4541,1830.0,6.81,0.5
70798,180,3137,3313,5920.0,22.04,0.5
70798,300,3336,2330,1674.0,6.23,1.0
70798,300,4457,3447,3755.0,13.98,1.0
70798,180,3462,454,2233.0,8.31,0.25
70798,240,2767,2174,5121.0,19.07,1.0
70798,180,3361,4035,4047.0,15.07,0.5
70798,420,4150,3156,2913.0,10.85,0.25
70798,300,4029,1593,6106.0,22.73,0.25
70799,300,3273,668,4516.0,16.81,1.0
70799,300,1570,3186,8335.0,31.03,0.25
70800,480,3542,1767,5248.0,19.54,0.5
70801,420,177,1418,2050.0,7.63,1.0
70801,420,2478,3388,3879.0,14.44,0.25
70801,420,2549,4120,4034.0,15.02,1.0
70802,300,2197,573,2020.0,7.52,0.5
70803,360,1613,1045,6418.0,23.9,0.75
70803,240,3315,245,1267.0,4.72,0.75
70803,300,3933,111,7933.0,29.54,1.0
70803,240,3274,1705,3408.0,12.69,0.5
70803,360,2090,2762,4046.0,15.06,0.5
70804,300,3675,1753,2893.0,10.77,1.0
70804,240,877,3153,2462.0,9.17,1.0
70804,240,1516,2261,2689.0,10.01,0.25
70805,180,3272,3065,1083.0,4.03,1.0
70805,480,1926,1842,4073.0,15.17,0.75
70805,420,1231,2325,5277.0,19.65,1.0
70805,360,3645,1466,3779.0,14.07,1.0
70805,180,4360,147,3943.0,14.68,0.75
70805,240,2402,1254,1290.0,4.8,0.75
70806,420,776,2514,3718.0,13.84,0.25
70808,360,3284,3168,2369.0,8.82,0.5
70808,480,816,2666,4619.0,17.2,0.5
70809,180,1870,3347,2919.0,10.87,1.0
70809,360,2924,2118,2837.0,10.56,0.5
70810,180,1292,1434,4940.0,18.39,0.75
70810,240,4466,4539,2598.0,9.67,1.0
70810,360,2493,3731,3736.0,13.91,0.25
70811,420,1209,279,5091.0,18.96,0.75
70811,480,754,1141,2372.0,8.83,0.5
70812,240,4324,1185,2131.0,7.93,0.25
70812,480,3971,2783,7669.0,28.55,0.75
70812,240,4204,289,6225.0,23.18,0.5
70812,180,2174,901,3011.0,11.21,0.5
70812,180,1860,4459,2857.0,10.64,0.25
70813,180,1626,260,1253.0,4.67,0.75
70813,180,4442,516,3904.0,14.54,0.25
70813,420,2696,3682,5368.0,19.99,0.75
70813,360,2256,3845,5379.0,20.03,1.0
70814,360,237,4118,4244.0,15.8,0.75
70814,480,2097,3532,2472.0,9.2,0.25
70815,360,3063,1218,5421.0,20.18,0.25
70815,480,2439,1027,2325.0,8.66,1.0
70816,480,3939,1188,1892.0,7.04,0.25
70816,300,1521,2739,4011.0,14.93,0.25
70816,180,1459,4239,2802.0,10.43,1.0
70816,300,2850,3697,2867.0,10.67,0.75
70817,300,802,1250,2322.0,8.65,1.0
70817,420,508,4331,5893.0,21.94,0.75
70817,300,3971,2258,1529.0,5.69,0.5
70818,180,1139,2405,3138.0,11.68,0.5
70818,300,2845,502,2655.0,9.89,1.0
70819,180,3333,2010,4809.0,17.91,1.0
70819,180,3792,1178,2211.0,8.23,1.0
70819,360,3671,3344,1836.0,6.84,0.5
70820,240,4341,566,1447.0,5.39,0.75
70820,420,3218,1187,3616.0,13.46,0.25
70820,300,3812,382,2730.0,10.16,0.25
70820,480,1092,1275,3691.0,13.74,0.75
70820,360,2628,2238,1044.0,3.89,1.0
70820,180,399,3561,3187.0,11.87,0.75
70820,420,3309,295,1846.0,6.87,0.5
70821,180,1024,1049,3630.0,13.52,0.5
70821,300,3225,765,1568.0,5.84,0.5
70822,300,1814,3924,2720.0,10.13,1.0
70822,480,4437,1449,1448.0,5.39,0.5
70822,480,2412,24,1388.0,5.17,0.25
70822,300,4303,1159,5043.0,18.78,0.5
70822,180,4522,433,2542.0,9.46,1.0
70823,420,1243,1466,1891.0,7.04,0.25
70824,360,787,2497,3138.0,11.68,0.5
70824,360,3708,1726,4301.0,16.01,1.0
70824,360,3181,2526,2731.0,10.17,1.0
70825,420,3081,617,2857.0,10.64,1.0
70826,240,1242,617,1518.0,5.65,0.75
70826,300,3442,1114,1359.0,5.06,1.0
70826,360,3258,1710,1256.0,4.68,0.75
70827,480,1450,291,1916.0,7.13,0.5
70827,180,3098,1107,2755.0,10.26,0.5
70827,240,2541,2473,5502.0,20.49,1.0
70827,480,3749,3404,3382.0,12.59,1.0
70828,420,1739,1117,7685.0,28.61,0.25
70829,420,3117,3112,1170.0,4.36,1.0
70829,180,2171,4508,2786.0,10.37,0.25
70829,240,1383,1678,4873.0,18.14,0.5
70830,480,37,1403,3559.0,13.25,0.75
70830,180,2527,1439,1156.0,4.3,0.25
70830,420,3721,1066,3822.0,14.23,0.5
70830,180,2416,3803,7146.0,26.61,1.0
70830,300,3018,3273,2222.0,8.27,0.5
70831,180,3943,3338,2296.0,8.55,0.25
70832,420,3154,1738,2371.0,8.83,1.0
70832,480,3698,1964,2106.0,7.84,0.25
70832,300,3261,10,2453.0,9.13,0.75
70833,420,2373,515,4256.0,15.85,0.75
70833,480,2603,811,3746.0,13.95,0.5
70833,420,263,3776,1950.0,7.26,1.0
70833,300,264,2948,4949.0,18.43,1.0
70834,420,2568,793,6907.0,25.72,0.5
70835,180,461,1110,5727.0,21.32,1.0
70835,360,1828,1211,3824.0,14.24,1.0
70836,180,1457,3689,2952.0,10.99,1.0
70836,180,1275,3726,4804.0,17.89,0.75
70837,480,1975,4004,7464.0,27.79,0.25
70837,240,3300,3160,1724.0,6.42,0.25
70837,420,2109,54,1317.0,4.9,0.25
70838,420,1472,1665,1561.0,5.81,0.25
70838,300,2357,3186,2603.0,9.69,0.5
70838,480,3260,115,2656.0,9.89,1.0
70839,300,197,2224,2569.0,9.57,0.25
70839,240,2259,3328,1377.0,5.13,0.5
70839,300,2193,512,3249.0,12.1,1.0
70839,360,1479,3725,1844.0,6.87,0.75
70840,180,4120,4345,2833.0,10.55,0.5
70840,360,3400,2101,5967.0,22.22,0.25
